Species	Status	min_age	max_age
Phyllocladidites	extinct	15.97	28.4
Phyllocladidites	extinct	21.8	23.6
Phyllocladidites	extinct	21.8	23.6
Phyllocladidites	extinct	22.3	23.03
Phyllocladidites	extinct	23.03	66.0
Phyllocladidites	extinct	28.4	33.9
Phyllocladidites	extinct	3.6	15.97
Phyllocladidites	extinct	3.6	15.97
Phyllocladidites	extinct	33.9	37.2
Phyllocladidites	extinct	33.9	37.2
Phyllocladidites	extinct	33.9	37.2
Phyllocladidites	extinct	33.9	37.2
Phyllocladidites	extinct	33.9	37.2
Phyllocladidites	extinct	33.9	56.0
Phyllocladidites	extinct	33.9	56.0
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	33.9	100.5
Phyllocladidites	extinct	37.2	58.7
Phyllocladidites	extinct	37.2	56.0
Phyllocladidites	extinct	37.2	48.6
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	48.6	56.0
Phyllocladidites	extinct	5.332	28.4
Phyllocladidites	extinct	54.24	54.24
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	70.6
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	58.7
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	66.0
Phyllocladidites	extinct	56.0	100.5
Phyllocladidites	extinct	61.7	66.0
Phyllocladidites	extinct	61.7	66.0
Phyllocladidites	extinct	61.7	84.9
Phyllocladidites	extinct	61.7	84.9
Phyllocladidites	extinct	61.7	66.0
Phyllocladidites	extinct	61.7	66.0
Phyllocladidites	extinct	66.0	84.9
Phyllocladidites	extinct	66.0	84.9
Phyllocladidites	extinct	70.6	85.8
Phyllocladidites	extinct	84.9	92.1
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	84.9	89.3
Phyllocladidites	extinct	85.8	94.3
Phyllocladidites	extinct	85.8	94.3
Phyllocladidites	extinct	85.8	94.3
Phyllocladus	extant	0.012	0.126
Phyllocladus	extant	0.075	0.085
Phyllocladus	extant	0.085	0.12
Phyllocladus	extant	0.126	2.588
Phyllocladus	extant	0.126	2.588
Phyllocladus	extant	0.126	2.588
Phyllocladus	extant	15.97	33.9
Phyllocladus	extant	15.97	33.9
Phyllocladus	extant	15.97	28.4
Phyllocladus	extant	23.03	28.4
Phyllocladus	extant	23.03	28.4
Phyllocladus	extant	23.03	33.9
Phyllocladus	extant	28.4	33.9
Phyllocladus	extant	28.4	33.9
Phyllocladus	extant	33.9	48.6
Phyllocladus	extant	33.9	48.6
Phyllocladus	extant	5.332	28.4
Picea	extant	0.0	0.012
Picea	extant	0.012	2.588
Picea	extant	0.012	5.332
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	2.588
Picea	extant	0.012	0.3
Picea	extant	0.012	0.3
Picea	extant	0.012	0.3
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.012	0.126
Picea	extant	0.01346	0.01346
Picea	extant	0.0231	0.0335
Picea	extant	0.126	0.781
Picea	extant	0.126	0.781
Picea	extant	0.126	0.781
Picea	extant	0.781	2.588
Picea	extant	0.781	2.588
Picea	extant	0.781	2.588
Picea	extant	0.781	2.588
Picea	extant	0.781	2.588
Picea	extant	1.806	2.588
Picea	extant	10.3	13.6
Picea	extant	10.3	13.6
Picea	extant	10.3	13.6
Picea	extant	10.3	13.6
Picea	extant	11.62	13.65
Picea	extant	11.62	11.62
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	13.65
Picea	extant	11.62	15.97
Picea	extant	11.62	15.97
Picea	extant	11.62	15.97
Picea	extant	11.62	15.97
Picea	extant	12.75	13.65
Picea	extant	13.6	15.97
Picea	extant	13.6	15.97
Picea	extant	13.6	15.97
Picea	extant	13.6	15.97
Picea	extant	13.6	15.97
Picea	extant	13.6	15.97
Picea	extant	130.0	161.2
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	15.97	20.43
Picea	extant	164.7	171.6
Picea	extant	2.588	5.332
Picea	extant	2.588	5.332
Picea	extant	2.588	3.6
Picea	extant	2.588	3.6
Picea	extant	2.588	3.6
Picea	extant	2.588	3.6
Picea	extant	2.588	3.6
Picea	extant	2.588	3.6
Picea	extant	2.588	3.6
Picea	extant	2.588	11.62
Picea	extant	2.588	3.2
Picea	extant	2.588	3.2
Picea	extant	2.588	23.03
Picea	extant	20.43	23.03
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	23.03	23.03
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	23.03	28.4
Picea	extant	28.4	33.9
Picea	extant	28.4	33.9
Picea	extant	28.4	33.9
Picea	extant	3.6	11.62
Picea	extant	3.6	7.246
Picea	extant	3.6	7.246
Picea	extant	3.6	5.332
Picea	extant	33.9	37.2
Picea	extant	33.9	37.2
Picea	extant	33.9	56.0
Picea	extant	33.9	56.0
Picea	extant	4.5	4.5
Picea	extant	40.4	46.2
Picea	extant	48.6	56.0
Picea	extant	5.332	8.7
Picea	extant	5.332	11.62
Picea	extant	5.332	23.03
Picea	extant	5.332	33.9
Picea	extant	5.332	33.9
Picea	extant	5.332	23.03
Picea	extant	5.332	23.03
Picea	extant	5.332	23.03
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	11.62
Picea	extant	5.332	23.03
Picea	extant	5.332	23.03
Picea	extant	5.7	5.7
Picea	extant	5.7	5.7
Picea	extant	5.7	5.7
Picea	extant	66.0	84.9
Pinus	extant	0.0	1.806
Pinus	extant	0.0	0.012
Pinus	extant	0.0	0.012
Pinus	extant	0.0	0.012
Pinus	extant	0.0	0.012
Pinus	extant	0.001	0.0042
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	2.588
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.3
Pinus	extant	0.012	0.3
Pinus	extant	0.012	0.3
Pinus	extant	0.012	0.126
Pinus	extant	0.012	2.588
Pinus	extant	0.012	2.588
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.126
Pinus	extant	0.012	0.781
Pinus	extant	0.01346	0.01346
Pinus	extant	0.0231	0.0335
Pinus	extant	0.042	0.042
Pinus	extant	0.042	0.042
Pinus	extant	0.126	0.781
Pinus	extant	0.126	0.781
Pinus	extant	0.126	0.781
Pinus	extant	0.126	0.781
Pinus	extant	0.126	0.781
Pinus	extant	0.781	2.588
Pinus	extant	0.781	2.588
Pinus	extant	0.781	2.588
Pinus	extant	0.781	2.588
Pinus	extant	1.806	2.588
Pinus	extant	1.806	2.588
Pinus	extant	10.0	10.0
Pinus	extant	10.3	13.6
Pinus	extant	10.3	13.6
Pinus	extant	10.3	13.6
Pinus	extant	10.3	13.6
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	23.03
Pinus	extant	11.62	15.97
Pinus	extant	11.62	11.62
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	15.97
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	13.65
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	11.62	15.97
Pinus	extant	13.6	15.97
Pinus	extant	13.6	15.97
Pinus	extant	13.65	15.97
Pinus	extant	13.65	15.97
Pinus	extant	13.65	15.97
Pinus	extant	13.65	15.97
Pinus	extant	13.65	15.97
Pinus	extant	13.65	15.97
Pinus	extant	13.65	15.97
Pinus	extant	13.65	15.97
Pinus	extant	130.0	161.2
Pinus	extant	145.0	150.8
Pinus	extant	15.97	23.03
Pinus	extant	15.97	23.03
Pinus	extant	15.97	23.03
Pinus	extant	15.97	23.03
Pinus	extant	15.97	23.03
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	15.97	20.43
Pinus	extant	161.2	175.6
Pinus	extant	164.7	171.6
Pinus	extant	175.6	201.6
Pinus	extant	183.0	189.6
Pinus	extant	189.6	201.6
Pinus	extant	2.588	3.6
Pinus	extant	2.588	5.332
Pinus	extant	2.588	5.332
Pinus	extant	2.588	5.332
Pinus	extant	2.588	5.332
Pinus	extant	2.588	3.6
Pinus	extant	2.588	3.6
Pinus	extant	2.588	3.6
Pinus	extant	2.588	3.6
Pinus	extant	2.588	3.6
Pinus	extant	2.588	3.6
Pinus	extant	2.588	3.6
Pinus	extant	2.588	23.03
Pinus	extant	2.588	11.62
Pinus	extant	2.588	33.9
Pinus	extant	2.588	33.9
Pinus	extant	2.588	3.6
Pinus	extant	2.588	5.332
Pinus	extant	2.588	5.332
Pinus	extant	2.588	5.332
Pinus	extant	2.588	5.332
Pinus	extant	2.588	5.332
Pinus	extant	2.588	66.0
Pinus	extant	20.43	23.03
Pinus	extant	20.43	28.4
Pinus	extant	20.43	23.03
Pinus	extant	20.43	23.03
Pinus	extant	20.43	23.03
Pinus	extant	20.43	23.03
Pinus	extant	205.6	235.0
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	23.03
Pinus	extant	23.03	23.03
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	33.9
Pinus	extant	23.03	33.9
Pinus	extant	23.03	33.9
Pinus	extant	23.03	33.9
Pinus	extant	23.03	33.9
Pinus	extant	23.03	33.9
Pinus	extant	23.03	33.9
Pinus	extant	23.03	33.9
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	23.03	66.0
Pinus	extant	23.03	66.0
Pinus	extant	23.03	28.4
Pinus	extant	23.03	28.4
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	33.9
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	28.4	37.2
Pinus	extant	3.6	11.62
Pinus	extant	3.6	11.62
Pinus	extant	3.6	7.246
Pinus	extant	3.6	7.246
Pinus	extant	3.6	7.246
Pinus	extant	3.6	5.332
Pinus	extant	3.9	4.9
Pinus	extant	33.9	37.2
Pinus	extant	33.9	37.2
Pinus	extant	33.9	37.2
Pinus	extant	33.9	56.0
Pinus	extant	33.9	56.0
Pinus	extant	33.9	37.2
Pinus	extant	33.9	56.0
Pinus	extant	33.9	56.0
Pinus	extant	28.4	33.9
Pinus	extant	33.9	37.2
Pinus	extant	33.9	37.2
Pinus	extant	37.2	48.6
Pinus	extant	37.2	40.4
Pinus	extant	37.2	40.4
Pinus	extant	37.2	40.4
Pinus	extant	4.5	4.5
Pinus	extant	4.9	10.3
Pinus	extant	40.4	46.2
Pinus	extant	40.4	46.2
Pinus	extant	40.4	46.2
Pinus	extant	46.2	50.3
Pinus	extant	46.2	50.3
Pinus	extant	48.6	56.0
Pinus	extant	48.6	56.0
Pinus	extant	48.6	56.0
Pinus	extant	48.6	56.0
Pinus	extant	48.6	56.0
Pinus	extant	48.6	56.0
Pinus	extant	5.332	8.7
Pinus	extant	5.332	11.62
Pinus	extant	5.332	15.97
Pinus	extant	5.332	11.62
Pinus	extant	5.332	23.03
Pinus	extant	5.332	33.9
Pinus	extant	5.332	33.9
Pinus	extant	5.332	23.03
Pinus	extant	5.332	23.03
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	11.62
Pinus	extant	5.332	23.03
Pinus	extant	5.332	23.03
Pinus	extant	5.332	11.62
Pinus	extant	5.7	5.7
Pinus	extant	56.0	56.8
Pinus	extant	56.0	56.8
Pinus	extant	56.0	58.7
Pinus	extant	56.0	58.7
Pinus	extant	56.0	58.7
Pinus	extant	56.0	58.7
Pinus	extant	66.0	145.0
Pinus	extant	66.0	145.0
Pinus	extant	7.246	13.65
Pinus	extant	70.6	84.9
Pinus	extant	100.5	112.6
Pinus	extant	100.5	112.6
Pinus	extant	100.5	145.0
Pinus	extant	100.5	145.0
Pinus	extant	100.5	161.2
Pinus	extant	100.5	161.2
Pinuspollenites	extinct	112.6	125.45
Pinuspollenites	extinct	189.6	205.6
Pinuspollenites	extinct	235.0	247.2
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	33.9	56.0
Pinuspollenites	extinct	5.332	100.5
Pinuspollenites	extinct	66.0	70.6
Pinuspollenites	extinct	89.3	94.3
Pinuspollenites	extinct	94.3	100.5
Pinuspollenites	extinct	94.3	100.5
Pinuspollenites	extinct	94.3	100.5
Pinuspollenites	extinct	94.3	100.5
Pinuspollenites	extinct	100.5	112.6
Pinuspollenites	extinct	100.5	125.45
Pityostrobus	extinct	112.6	125.45
Pityostrobus	extinct	145.0	161.2
Pityostrobus	extinct	145.0	161.2
Pityostrobus	extinct	145.0	161.2
Pityostrobus	extinct	145.0	150.8
Pityostrobus	extinct	145.0	161.2
Pityostrobus	extinct	164.7	167.7
Pityostrobus	extinct	175.6	201.6
Pityostrobus	extinct	189.6	201.6
Pityostrobus	extinct	189.6	201.6
Pityostrobus	extinct	201.6	205.6
Pityostrobus	extinct	33.9	37.2
Pityostrobus	extinct	33.9	37.2
Pityostrobus	extinct	33.9	37.2
Pityostrobus	extinct	70.6	84.9
Pityostrobus	extinct	70.6	84.9
Pityostrobus	extinct	94.3	112.6
Pityostrobus	extinct	94.3	112.6
Pityostrobus	extinct	94.3	112.6
Pityostrobus	extinct	94.3	112.6
Podocarpidites	extinct	15.97	23.03
Podocarpidites	extinct	0.012	28.4
Podocarpidites	extinct	0.126	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	0.781	2.588
Podocarpidites	extinct	105.3	109.0
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
Podocarpidites	extinct	11.62	15.97
